created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count
2021-04-29T03:53:53Z,Texas,"@BillyFCampbell @JerryDunleavy TRUMP IS THE COMMANDER OF FEDERAL FORCES. HE IS THE DOJ. PELOSI AS SPEAKER IS IN CHARGE OF THE CAPITOL POLICE. Read up man. 

LMAO THE ELECTED PRESIDENT WAS ASSASSINATED AND THATS NOT AN ATTACK ON DEMOCRACY?! BAHAHAHA",Twitter for iPhone,217,en,1,0,False,75,411,0,6890,7322
2020-09-28T17:21:39Z,Ohio,Why Donald Trump’s Tax Returns Matter – Mother Jones https://t.co/IxyJVdQpkJ,Twitter for iPhone,76,en,0,0,False,726,2007,5,116805,60818
2020-09-15T23:59:50Z,North Carolina,@KamalaHarris Harris and Biden are made in China.,Twitter Web App,35,en,0,0,False,185,63,1,7019,19155
2020-11-23T15:23:33Z,Texas,"@87andsunny @susanst08479875 @deek038 @KamalaHarris ""Factcheck"" traded MEDIAN income for household income to hoodwink unassuming readers. 

The rich got richer under Obama and the poor, more poor.  

Even CNN reports income inequality the highest levels since depression under Obama/Biden.
https://t.co/NU9YuJ3vz9 https://t.co/cx9pOoLzfL",Twitter Web App,261,en,0,0,False,224,255,1,1315,358
2021-04-24T09:01:18Z,Arizona,@CathyYoung63 Trump and Kim will always have Panmunjom,Twitter for iPhone,40,en,2,0,False,1443,2569,40,14472,28583
2020-12-06T01:30:46Z,Washington,"@wcwinc @mikemcbride0257 @CoachJohn20 @MarksmanMarine @andydeerman118 @jdgro3253 @usmc1940 @polyperplexed @ShawnmarineFb @charmantmaries @TonytheTiger57 @bushmillsvassar @Charlie1691 @MVZexplorer @Myinfo75008888 No middle road, Trump won. Even 32% of democrats polled by fair polls know the election was stolen by the progressive Marxist people like Biden gang of thugs.
Think about why he stayed in his basement,? He knew the steal fix was in play. Common Sense folks",Twitter for Android,256,en,2,0,False,7348,7316,62,76356,24451
2021-03-18T03:36:18Z,Wisconsin,It would be nice if this also helps some European leaders to locate their spines. https://t.co/HKTmouEMWP,Twitter for iPad,105,en,1,0,False,886,596,3,41097,12994
2021-01-21T12:56:37Z,California,@RepMattGaetz @FoxNews @seanhannity @RepBoebert Military helicopter crash its Biden’s fault,Twitter for iPhone,43,en,0,0,False,14,98,0,159,1135
2020-09-23T01:30:40Z,Louisiana,"New sitcom is coming, “Hiden Biden’s”!",Twitter for iPhone,38,en,0,0,False,3184,3186,0,6486,4597
2020-10-08T15:57:09Z,Indiana,WASHINGTON (AP) — President Donald Trump vowed Thursday to skip next week’s debate with Democratic nominee Joe Biden after organizers said it would be held virtually because of the president’s COVID-19 diagnosis — more evidence that the race will be… https://t.co/c54Nxt1Pjo,BLOX CMS,274,en,2,0,False,2877,3012,26,16049,19
2021-04-21T12:45:29Z,Utah,"Where's #KamalaHarris? She has gone 28 days without a news conference since being tapped for border crisis role. The #BidenBorderCrisis has gone ignored by the mainstream media. #Biden basement strategy works because the media provides cover 4 #Democrats
https://t.co/tPleLc605e",Twitter for Android,278,en,0,0,False,185,285,3,706,511
2021-02-06T10:53:19Z,Minnesota,@ZuluMediaCell I didn't notice Biden do any repenting.,Twitter Web App,39,en,0,0,False,107,338,4,5953,276
2020-12-19T22:25:35Z,Oklahoma,"@realDonaldTrump Trump lied and 300,000 died.",Twitter for iPhone,28,en,0,0,False,36,102,0,3494,126
2020-08-15T18:34:32Z,Arizona,David Limbaugh: Criticism of Brett Favre for golfing with Trump show intensity of left’s hatred of president https://t.co/QqzIfJhPEU #FoxNews,Twitter Web App,141,en,0,0,False,10,22,1,3281,491
2020-08-04T23:26:13Z,Wisconsin,You can't watch this Axios interview and have confidence that Trump is gonna get re-elected. That was painful man.,Twitter Web App,114,en,1,0,False,1799,1329,8,35027,65536
2020-12-28T05:23:20Z,Kansas,@Erich74014701 @PennieDPortgas @ChidiNwatu @realDonaldTrump So you don’t think a single person in a Trump county voted for Biden? Is that really what you believe?,Twitter for iPhone,102,en,0,0,False,305,304,23,33680,108350
2020-08-14T18:34:24Z,Minnesota,Report: Donald Trump’s Brother Hospitalized and ‘Very Ill’; Trump Expected to Visit https://t.co/RdotzEhCt5,Twitter for iPhone,107,en,1,0,False,22531,23729,62,560474,145838
2020-08-26T13:38:55Z,Washington,@blumenfeld Biden 2020,Twitter for Android,10,eu,3,0,False,82,138,0,16346,11794
2021-03-06T09:10:59Z,Massachusetts,@Alijama_Wpg @NalPraxis Biden is currently at 53.6 in FiveThirtyEight and 55.4 in RCP so he’s right in line with $15. I guess that’s why Bernie endorsed him.,Twitter for iPhone,133,en,0,0,False,23482,7074,803,82151,10930
2021-04-16T13:23:21Z,Georgia,@lisamdg1 @TimSimmons13 @stevejohann1 @laurenboebert https://t.co/yEyUqlrIl0,Twitter Web App,23,und,0,0,False,31,35,0,4133,666
2021-03-31T21:51:26Z,Washington,@FakeFoxNews2 @MysterySolvent Perfect. All they need now is a giant trump penis car. https://t.co/Aifm86xxuP,Twitter Web App,54,en,2,0,False,86,228,0,3556,4503
2021-03-27T02:37:58Z,Illinois,"The bill SB 202 in Georgia is 2 secure voter integrity &amp; guard against fraud. This is a good thing 4 all. Yet, Democrats r up n arms. Simple fact, Biden wouldn’t b n office if there had not been massive voter fraud. Democrats know without fraud, illegals &amp; felons they can’t win. https://t.co/JSagvJUKm5",Twitter for iPad,287,en,18,12,False,23834,22734,8,118821,136144
2021-05-06T22:36:57Z,West Virginia,House Democrats Ask Judge to Order Donald Trump to Comply With Subpoena For His Personal Financial Documents #SmartNews  https://t.co/U2u2RLtbHk,Twitter for iPhone,144,en,0,0,False,5352,5282,8,6596,11138
2021-05-02T18:27:04Z,Georgia,How Democrats Who Lost in Deep-Red Places Might Have Helped Biden https://t.co/jtiVCjJw1C,Buffer,89,en,0,0,False,507,333,12,8177,255
2021-02-11T09:30:47Z,Arizona,"Trump no regresará a Twitter; expulsión es definitiva, dice la red social

El director financiero de Twitter aseguró que la red social no permitirá que Donald Trump tenga otra cuenta.

https://t.co/MoeXKvdLwY

CIUDAD DE MÉXICO. Twitter no permitirá  ...
https://t.co/tPm9CRUaFb https://t.co/MX2QaO7P8r",marquesinapolitica,277,es,0,0,False,1137,481,10,72500,8
2020-07-24T12:55:24Z,Tennessee,If this was trump supporter media would say look at him fanning the flames of hate but since it’s a liberal he is championed for trying to put out the flames https://t.co/cpDYosjKxF,Twitter for iPhone,181,en,1,0,False,938,660,17,29477,43002
2020-07-26T02:01:00Z,North Carolina,@AynRandPaulRyan I wonder if Trump will be using his personal paramilitary to “poll watch” in November.,Twitter Web App,86,en,5,1,False,4671,4443,3,23077,37867
2020-10-21T12:31:07Z,North Carolina,"Trump is going to try to bring every topic on Thursday back to Hunter Biden, an person and sorry that materially do not matter to Americans. It’s a very “traditional politics” story that Trump is stupid to think will move the needle. Whatever mojo he had in 2016 it’s evaporated.",Twitter for iPhone,279,en,3,0,False,1324,676,15,9001,19376
2020-12-11T12:56:47Z,Nebraska,@ryann_ca @goldngems @pastificio29 @davidenrich @christinawilkie @realDonaldTrump @DeutscheBank @Aon_plc @WRashbaum @benprotess I suppose that they have radio stations in the prison. I can hear it now “This donald trump broadcasting from WCEL! Today we’re going to revisit the fraudulent 2020 election and why I’m actually still president.” 😆(I wrote that in my voice.),Twitter for iPhone,241,en,0,0,False,1749,1755,8,28779,76932
2020-10-04T03:51:03Z,Alabama,@Donald_Trump_SY سمي نفسك بلحة لو محمد (تعرف الباقي),Twitter Web App,35,ar,2,0,False,10,18,0,91,84
2020-09-02T10:28:49Z,Alabama,@ktaylorflatt Students for Trump should have gone to class more.,TweetDeck,50,en,1,0,False,263,739,11,19470,111176
2020-09-04T23:04:24Z,Arizona,@BrighidsForge @mmpadellan We need a President  who can communicate  speak to all the people.  Vote for President Trump.  Thank you.,Twitter for Android,105,en,0,0,False,19,81,1,220,711
2021-01-15T04:12:04Z,West Virginia,@danislaps Looks like the Trump dance,Twitter Web App,26,en,0,0,False,184,410,0,550,3086
2020-07-24T08:54:36Z,Alabama,"@JoeBiden We need a President who can think for themselves about truly workable plans and strategic decisions, and that is not you Mr. Biden. Apparently your only talent is living in the past an trashing others. Still don’t know what the Democratic Party was thinking choosing you.",Twitter for iPhone,271,en,0,0,False,37,353,0,88,232
2021-01-23T07:28:04Z,South Carolina,@RexChapman Trump supporters when they showed up at the capitol https://t.co/0Czg3M1aQB,Twitter for iPhone,51,en,0,0,False,521,1002,0,6931,5432
2021-02-19T05:48:36Z,Idaho,@CNN  I turned on Wolf and all they were talking about was trump. I am done with that loser. And if you can't talk about something else I'll turn you off too. What he's doing isn't interesting. Unless he's getting arrested.,Twitter Web App,223,en,0,0,False,5178,5597,3,29679,30085
2020-09-01T04:18:07Z,New York,@kenyadad12 If I were to governor of Wisconsin I would have the national guard meet Trump at the airport and escort him to a federal site. If he leaves the side state or local police would have instructions to arrest him.,Twitter for iPhone,209,en,0,0,False,3377,4993,24,19709,74391
2020-12-04T13:47:03Z,Texas,@seanhannity QUIT KISSING TRUMP ASS AND STOP TALKING ABOUT THE ELECTION IF PEOPLE GET KILLED IT'S ON FOX,Twitter Web App,104,en,0,0,False,1,30,0,687,11
2020-12-18T15:15:24Z,South Carolina,@dddfaber @tar_xvzf @brianstelter The baseless charges against Kavanaugh and Biden. The two parties might as well have had a joint meeting in Capitol Rotunda and exchanged scripts. It was sickening to watch.,Twitter for Android,173,en,0,0,False,1195,1328,47,50055,19256
2021-04-13T21:06:15Z,Georgia,"@labacchae @AlexTheYimby @chrispy_kreeme @pzeudocya also that Biden ""no moral center in europe"" speech was kinda based ngl",Twitter Web App,70,en,2,0,False,706,982,10,40480,84945
2020-12-26T10:35:25Z,Colorado,"@wwwidmer1 @funder @realDonaldTrump Maybe you should take a look at the deficit, brought to you by trump and his repug buddies.",Twitter for iPad,91,en,1,0,False,4626,2267,266,12507,9831
2021-03-21T05:41:49Z,Florida,@jeffrey_maxham @DonaldJTrumpJr What I don’t understand is if they can’t stand the TRUMP family... then why do most everyone of the Biden supporters FOLLOW @DonaldJTrumpJr in order to keep up with them! They are the first to throw a comment at him because they seem to just sit around trolling him. Just crazy!🤷‍♀️,Twitter for iPhone,282,en,0,0,False,18,32,0,117,4686
2020-10-26T12:18:15Z,Virginia,"TRUMP SHOWING A PENN.CROWD,VIDEOS BY BIDEN. ON SECURITY AND TRADE SOOOO..FOX INTERRUPTS IT WITH COMMENTARY ...OAN OAN OAN",Twitter for Android,121,en,0,0,False,40,309,0,2302,1889
2020-10-15T10:59:47Z,Utah,"@telltaleatheist Then again, weiner hasn't been relevant for years but we have the gop applauding clear morally questionable behavior from trump and co.",Twitter Web App,135,en,0,0,False,9,183,0,286,1405
2020-10-15T19:13:56Z,Texas,"@bellabroadway @RalphGMWorks Okay, say it if it makes you feel better about the 20,000+ documented lies Trump has told.",Twitter Web App,90,en,0,0,False,46,113,0,4183,3298
2020-08-05T14:25:33Z,California,Tucker Carlson says it's 'probably illegal' for Joe Biden to pick a Black woman as vice president https://t.co/1VMcZVozcA #SmartNews,SmartNews | スマートニュース,132,en,0,0,False,166,53,5,185847,1567
2020-07-26T17:06:41Z,Washington,"This is Trump's Amerikkka. 
Copyright 2020 Augustina Elizabeth
All rights reserved
#TRUMPSATTACK #trumpsgestapo #federaloccupation #freedom #BLACKLIVESMATTER #TEARGAS #lifeofauggie @ Multnomah County Justice Center https://t.co/DTvAzaMHHz",Instagram,238,en,2,1,False,738,697,33,8480,6743
2021-01-10T14:57:24Z,Arkansas,"Trump rally underway in Fort Smith

https://t.co/uxUICuOUoJ",TweetDeck,59,en,27,5,False,162915,929,880,195208,11089
2021-01-16T09:19:21Z,Alabama,"@secupp You people can't believe the stuff you write can you?...
Or is it just that you think you viewers are this stupid.

Any honest liberal will admit they never believed Trump one....thats why we had Russia for 3 years..

Jesus can no one be honest anymore",Twitter Web App,252,en,0,0,False,1,53,0,26,1
2020-07-28T11:54:24Z,North Carolina,"@SpeakerPelosi If Trump is Make Matters Worse , We'll call you Drunk Hating Nancy !",Twitter for Android,83,en,0,0,False,232,796,8,6646,993
2021-01-24T11:27:53Z,Arkansas,"Biden won. The will of the majority is with Biden. Unity means to further the will of the majority without compromising your principles. If you have any.

Megyn Kelly: The Left's talk of unity is 'nonsense,' they've 'awakened a sleeping giant' https://t.co/WbyKxB0j9W #SmartNews",SmartNews | スマートニュース,278,en,0,0,False,1492,2119,29,41485,15
2020-08-02T21:35:03Z,North Carolina,@MattDidier5 Great win. I smell playoffs and a Biden Victory...!,Twitter for iPhone,51,en,1,0,False,36,131,0,1418,744
2021-03-10T15:15:35Z,South Carolina,@guitar_picker55 @wis10 But that didn’t answer me though. We’re you against trump who just a few months ago wanted 2000 instead of 600,Twitter for iPhone,110,en,0,0,False,69,281,1,511,206
2020-12-06T22:25:59Z,Colorado,@peterdaou He helped #tRump ruin #US! https://t.co/fDm0wOPPcz,Twitter for iPhone,26,en,0,0,False,3025,4998,113,49554,17428
2020-10-05T13:54:13Z,Illinois,Here’s the bet: when Trump is released from the hospital he will go back to the White House by motorcade. He might even request a military escort and a flyover. That way his supporters can line the route. Any takers?,Twitter for iPhone,216,en,0,0,False,27,123,0,380,636
2021-02-26T11:04:17Z,Nebraska,"@seanhannity You do realize it was Trump that put Fauci as a leader on the Coronavirus Task Force, right?",Twitter for Android,92,en,1,0,False,4,13,1,470,350
2021-02-18T06:54:57Z,Missouri,"Fact check: Biden makes at least four false statistical claims at CNN town hall

https://t.co/2ibhVyan2Z",Twitter for Android,104,en,0,0,False,12200,13067,14,61666,0
2020-12-09T02:11:44Z,Minnesota,"@HillReporter If you aren’t wearing a mask, you are risking your life for trump - a narcissistic sociopathic monster who doesn’t care about anyone but himself; an entitled horror of a person. https://t.co/Qr3MIonuSA",Twitter for iPhone,177,en,0,0,False,454,432,1,25621,28198
2020-12-31T22:38:53Z,Virginia,If VP Pence @Mike_Pence @VP stabs President Trump @realDonaldTrump in the back I’m THROUGH with the Republican Party. Pence is supposed to be his most trusted person!,Twitter for iPhone,166,en,3,1,False,3696,4987,0,10291,7921
2021-04-27T18:30:50Z,Indiana,"@mkraju @tedbarrettcnn It seems to me that it wasn’t a case of not having the resources, but a disinterest in using them against Trump Supporters.",Twitter for iPad,123,en,1,0,False,281,161,3,16898,19703
2020-08-14T00:31:16Z,Texas,"Isn't Michael Cohan also in prison and desperate to get pardoned by the Biden administration?

Desperate people will do desperate things https://t.co/sdJ4lWEI2E",Twitter for Android,136,en,0,0,True,1543,1954,15,5563,23855
2021-01-31T17:26:17Z,Michigan,@GolfDigest He would make a good partner for Trump.,Twitter for iPhone,39,en,1,0,False,21,42,0,322,129
2021-02-27T06:16:32Z,Kansas,"@KarinKster9 @ImOutOfHANDles @TeaPainUSA The Trump family has a history of not helping their own kin with addictions. See Trump’s eldest brother Fred, who died due to complications from alcoholism in his early 40s.",Twitter for iPhone,173,en,1,0,False,972,1650,0,6554,102882
2020-08-23T19:17:36Z,Texas,https://t.co/axLWulFdAd,Twitter Web App,23,und,1,1,False,7434,8059,53,120735,245170
2020-12-10T08:14:34Z,Florida,Judicial Watch filed its opening brief in its lawsuit for access to former Vice President #JoeBiden’s Senate records at the University of #Delaware. Read about it here: https://t.co/PHf559bsqG Watch more: https://t.co/0Zx5pqNngy,Twitter Web App,228,en,0,0,False,64,302,0,3700,3978
2020-09-14T11:30:04Z,New York,"Trump suggests he would 'negotiate' a 3rd term as president because he is 'probably entitled' to it

https://t.co/AusoklUrQZ",Twitter Web App,124,en,1,0,False,565,17,4,13488,49355
2021-04-21T15:03:31Z,New Mexico,Dr. Biden assuring a patient waiting to receive their vaccine that it doesn’t hurt @krqe https://t.co/YVg44it8hD,Twitter for iPhone,88,en,13,7,False,221,165,3,162,850
2020-08-28T07:15:13Z,Wyoming,@TomCottonAR I see you’re angling to be Trump 2.0. I’m not impressed.,Twitter for iPhone,56,en,0,0,False,167,652,2,2355,1584
2021-04-28T23:22:33Z,Georgia,@realbdyess listened to Trump on Dan Bongino pod cast thats what I did 💜,Twitter for Android,60,en,0,0,False,3644,4636,15,31682,31706
2020-09-22T00:57:19Z,North Carolina,"Tie in Iowa 😱

https://t.co/j3CVS5Qg2d",Twitter for Android,38,pl,0,0,False,5720,5830,6,19039,29052
2021-03-03T23:11:47Z,West Virginia,Justice says he has really been pushing everybody to get these vaccines out and they are doing all they with what we're getting. J&amp;J should be here or on its way. Biden just announced that every adult in U.S. should have the opportunity to be vaccinated by May.,Twitter Web App,265,en,0,0,False,9341,70,155,43938,118
2020-09-04T06:40:57Z,Minnesota,"@JoyAnnReid Didn't the grandfather get kicked out of Germany because he was a draft dodger?

https://t.co/LnsLilZpNc",Twitter for Android,104,en,9,7,False,4459,4951,53,44960,48938
2021-01-11T05:40:25Z,Oregon,"@bryanbehar @MalcolmNance Not a supporter of violence or Pence but he chose to sign on to Trump admin and chose to stay, despite all the horrendous events.  He chose to stay. 2024 opposition ad slogan?",Twitter Web App,175,en,0,0,False,36,42,0,18127,16286
2020-10-03T10:40:44Z,Arizona,@LucianRandolph Bizarre that such a loser is held in such high regard inn the trump WH,Twitter for iPhone,70,en,1,0,False,2357,3302,2,4288,6657
2020-09-21T14:24:25Z,Arizona,Somehow i get the feeling @BarackObama  and @WhipClyburn  are laughing at @JoeBiden  neither them or cackling @KamalaHarris  really liked Biden. https://t.co/BwdCbAfx41,Twitter Web App,144,en,0,1,True,3032,2264,24,33927,12637
2021-04-28T21:38:22Z,Alabama,Biden Calls the Capitol Riot 'The Worst Attack on Our Democracy Since the Civil War' Really? https://t.co/OXj6Lxe6de,Twitter for iPhone,116,en,1,1,False,24042,25691,29,532936,9967
2020-11-12T15:07:03Z,Texas,"Trump has not been so cautious, insisting without evidence that the election was stolen from him even when election officials nationwide from both parties say there has been no conspiracy. https://t.co/q37AQbL1Wx",Twitter for iPhone,212,en,0,0,False,281,37,8,8817,4097
2021-04-13T13:11:58Z,South Carolina,This is all 1984. I answered your question whether you think I did or not. There's no REAL information that comes out of this fake administration. This is all THEATER! There is nothing real in there. There is nothing REAL actually being done behind the Iron Curtain of Biden.,Twitter for Android,275,en,0,0,False,352,3821,8,3499,9227
2021-04-15T04:06:26Z,Pennsylvania,@AdamKinzinger So many others say they will support the GOP party nominee. Just hope it is not Trump.,Twitter Web App,86,en,0,0,False,74,181,0,278,77
2020-11-18T17:49:21Z,Washington,"Donald Trump’s Top 10 Favorite Activities:

10. Golfing 
9. Tweeting 
8. Tweeting
7. Lying
6. Golfing
5. Golfing 
4. Tweeting 
3. Lying
2. Tweeting
1. Lying",Twitter for iPhone,156,en,1,0,False,2636,89,167,47603,3621
2021-02-02T03:19:48Z,Florida,"Don’t look over there at that pile of evidence and suspects-look over there at ummm, Hillary’s emails uh Hunter Biden. https://t.co/0nccRpBtK1",Twitter for iPhone,118,en,2,1,True,4152,4999,14,180451,193885
2021-03-19T20:56:56Z,New York,@Daleconnors5 @SaysWho14 @RudyGiuliani Which he was/is slammed for.  If Trump can get slammed why can’t Biden?  I’m just saying - comes w the territory.,Twitter for iPhone,113,en,2,0,False,50,382,0,619,305
2020-11-09T22:10:00Z,California,"@BarbraStreisand Sadly, Mr. Trump is handling this like the trash reality tv show host he was. He is a disgrace to his nation. No doubt about it.",Twitter Web App,128,en,0,0,False,18,68,0,5201,2726
2020-12-26T06:36:02Z,Vermont,"Americans are dying of COVID, losing their jobs, starving, and becoming homeless but Trump is whining that Michelle Obama has been featured on more magazine covers than Melania.

https://t.co/2QSQ7OPwre via @MailOnline",Twitter Web App,218,en,3,0,False,731,243,34,6644,121105
2021-01-11T10:57:45Z,Texas,"Because Trump checked out, Biden had to start his presidency a month early, which is fine except you know Republicans will insist on taking that month back at the end of his term. https://t.co/k6V1GV7vAW",Twitter for Android,179,en,0,0,True,1092,3113,13,17249,22714
2021-01-10T14:24:38Z,Hawaii,@LibSoci @CalebJHull I'm very conservative. I voted for Trump. But these people are lunatics. Some people have made trump a deity...,Twitter for Android,111,en,3,1,False,142,964,0,2312,88281
2021-03-07T21:03:09Z,Oklahoma,@SenJohnBarrasso @POTUS You just voted against the bill that would've helped to safely reopen schools and teach people math.  Biden had been president for under 50 days.  That's less than 100.,Twitter for Android,168,en,0,0,False,50,609,0,500,2639
2021-03-13T20:56:14Z,Georgia,"@lmoon79 @peterbakernyt @farhip And, I think he is purposely trying to do the work of being President and not be the focus of media to differentiate from Trump.  I appreciate the difference in style.  He has a press secretary that makes herself available to ? And doesn’t lie.",Twitter for iPhone,244,en,4,0,False,74,667,1,3158,29122
2021-01-15T21:10:41Z,Kansas,"🚨🚨🛑Urgent urgent 💥🔥

A state of emergency was declared in all 50 US states by January 20.

🔥🛑🚨Share with your friends

More info
👇👇👇👇
@Mrdonald_trump",Twitter for iPhone,149,en,1,1,False,49,255,0,33,62
2020-11-11T18:57:31Z,North Dakota,"@elizmccracken That music seems like the wrong emotional effect, too. It's almost inspirational, in a ""Trump has killed many people and he can kill the White House too"" sort of way.

Like wow, I didn't know Dear Leader was such a deadly force",Twitter for Android,227,en,2,0,False,1806,709,63,28677,34443
2020-09-09T02:22:56Z,Indiana,"@lindacaseauthor @TriciaJJones Fully agree with the $$ issues, but this isn’t just about the money. He (tRump) is losing the case and his new ‘fixer’ dumbleBarr is trying to take the case back to fed level so he can squash it. Disgusting and sad at the same time. Appears tRump is a rapist, along with all else!",Twitter for iPad,280,en,1,1,False,4344,4846,8,9115,42873
2021-04-10T08:09:04Z,Georgia,@WifeySpice90 @deep_mowgli @alxellt0308 @Limmered @SuckIt_Trump @KlitzingChris @nhojhpesoj @marisac721 @Momof2in1year @CunningSq16 @LBSamuelsson @PinknFlawless @VoteJoe1 @phalarope @MisleaderC @terribletara2 @Mdrc76Maia @CamiLee13 @ChrisToTheW @Cmm09672 I had to! Pancho stole the fork 😂🤣🤣 He let me have it once in a while!,Twitter for Android,70,en,2,0,False,10231,8119,5,109798,273535
2021-03-04T20:28:57Z,Tennessee,"@MarshaBlackburn Trump DOJ declined to investigate Elaine Chao, Mitch McConnell’s wife
Mitch voted to acquit Trump
Please justify DOJ decision",Twitter Web App,125,en,7,1,False,664,211,7,55461,57237
2020-11-01T17:42:14Z,Texas,"Crowd chants ‘We love you!’ to President Trump at Iowa rally!  It was obvious he was deeply touched. ❤️  He replied ‘I love you too!’
#MadeMyDay  #Trump2020",Twitter for iPhone,156,en,14,6,False,4709,5076,0,27560,46453
2020-08-12T10:05:16Z,Missouri,I just signed a @commoncause petition demanding an investigation into Trump’s postmaster general Louis DeJoy. Join me &amp; sign here: https://t.co/2yvwmgrJjr,Twitter Web App,158,en,0,0,False,4293,4994,101,95657,21580
2021-03-03T20:33:48Z,Texas,"@JStein_WaPo @Wade_Turnbull Does anybody remember a few months back when Dems were tearing Trump a new one for allowing desperate Americans to sink beneath the waves? Now Dems are doing nothing but stifling their yawns and delay delay delay. 

Score, so far:
Trump: $1800
Biden:   $0",Twitter for Android,255,en,2,0,False,898,1692,2,19595,17763
2020-08-21T17:08:33Z,Michigan,@AriFleischer Much better than lying crazy trump,Twitter for Android,34,en,0,0,False,348,937,10,136049,31991
2020-11-06T10:51:50Z,Illinois,Similar results. Hall cost Goldberg the Big Gold Belt and Mail in ballots are costing Trump his free ride at our expense! https://t.co/ZKZG9uiiWn,Twitter for iPhone,121,en,2,0,True,404,1484,3,3792,9921
2020-11-17T15:15:11Z,Tennessee,@lvteef Its the trump rally and the antifa folks decided to show up so they got stabbed for messing with trump supporters.. come on now dont play victim for them,Twitter for iPhone,153,en,0,0,False,180,206,4,39716,72695
2020-10-06T06:09:56Z,Louisiana,@RealCandaceO @leewal @JoeBiden Our @potus needs to clarify what he means when he says “I saved the suburbs.” BHO signed an EO saying cities would have to waive zoning &amp; update their utilities to make room for housing projects in neighborhoods. Biden supports this. Bad news for everyone’s safety &amp; home values.,Twitter for iPhone,287,en,0,0,False,2930,4655,2,14448,26315
2020-09-26T05:27:51Z,Wisconsin,@tracybeanz Look at the guy behind Biden at the right...he's dying.,Twitter for Android,55,en,1,0,False,3237,4546,66,132970,31254
2020-12-12T00:46:59Z,California,No one would be surprised. Trump Just Broke Through the Last Level of Neo-Fascism https://t.co/aoS1NWaPKu via @YahooNews,Twitter Web App,120,en,0,0,False,104,349,1,20629,8314
2021-03-19T09:37:44Z,West Virginia,3 more hours until my ears are blessed w a new the maine song &amp; my biden bucks go towards a bunch of merch i am so EXCITED,Twitter for iPhone,126,en,15,0,False,1621,829,6,30120,32200
2020-09-17T21:30:52Z,Florida,"Ron + Casey DeSantis believe that Ron's destiny is to become President of the United States.

They orchestrated his unexpected 2012 victory for Congress in #FL6 and 2018 Trumpian gubernatorial victory.

@realDonaldTrump made @GovRonDeSantis.

Big mistake.

https://t.co/LWC7uJC41j",Twitter for Android,280,en,4,1,False,2782,3713,32,7260,14288
2021-04-17T16:17:37Z,Texas,"@Mulwati1 @LivePDDave1 This has nothing to do with dementia. Biden is almost 80 years old and grew up in a very different time - a time when saying things like that was not considered a big deal. 

Not an excuse, a reason.",Twitter Web App,199,en,0,0,False,699,65,57,29108,1
2021-01-17T04:50:42Z,Missouri,"President-elect Joe Biden says ""science will always be at the forefront of my administration,” and he is elevating the post of science adviser to Cabinet level, a White House first.

https://t.co/lYADALMfV7

#KTVONews",TweetDeck,217,en,0,0,False,63,109,4,4741,56
2021-02-09T01:01:33Z,Missouri,@JasonMillerinDC Why? Are you looking for a distraction from your personal failures? If so focus on trump and his family. They will provide plenty.,Twitter for iPhone,130,en,4,0,False,1547,2921,3,3491,1443
2021-03-17T11:19:43Z,Illinois,"What?
We must stop his plans for these children!!
trump is gone, so is his plans!!! https://t.co/QNmQDpGPVI",Twitter for Android,83,en,0,0,True,923,2583,13,28842,13597
2021-02-06T06:30:45Z,New Hampshire,"@ReverendWarnock Expel from public office any member of the lunatic fringe.  Impeach Trump.  Reposition moderate Republicans into positions of power.  Prosecute the insurrectionists, every last one of them.",Twitter for iPhone,189,en,0,0,False,4,77,0,380,1190
2020-09-16T17:05:30Z,Texas,I believe whatever Dr. Fauci says! He has academic knowledge and a vast experience: Trump is just a Salesman! https://t.co/jJWpQNdYV7 https://t.co/j4XeTtmHUU,Twitter for iPhone,133,en,0,0,True,23,69,0,6864,1660
2021-01-30T15:53:30Z,Iowa,"@MSNBC @MichaelSteele I'm a Republican that voted full Democrat in the past election.

I will continue to vote Dem until the GOP distances itself from Trump and comes together as an honorable party again.",Twitter for Android,182,en,1,0,False,112,105,0,5579,14555
2020-11-27T02:36:02Z,Georgia,Let’s Never Stop Laughing at Donald Trump https://t.co/WYkWUuJuVV,Revive Social App,65,en,0,0,False,11784,10763,94,84769,4327
2020-10-23T19:23:55Z,Texas,"Happy Birthday @ZephyrTeachout 
Wish granted! I voted NOT tRump this am! https://t.co/sfOmpuYmD0",Twitter Web App,72,en,0,0,True,3382,4966,165,141572,104784
2021-01-10T17:01:50Z,Oregon,"Anybody in the WH who has information about Trump’s activities up to, during and after Jan 6th, that investigators might want to know about: the clock is ticking. Better to be a witness than a defendant.",Twitter for iPhone,203,en,4,0,False,1254,1934,7,49433,27009
2021-01-18T02:56:03Z,Florida,That's a loaded question. There's only white supremacists and nazis on the list that trump's picking from. https://t.co/zYkF9P5eBp,Twitter for Android,106,en,1,0,True,3957,5001,3,6107,18078
2020-08-23T01:23:24Z,Florida,Trump slams Biden ahead of big DNC speech - Fox News https://t.co/M1zWxqxz7Z https://t.co/JSTTgT0JWj,dlvr.it,76,en,0,0,False,11,68,0,2366,9
2020-09-28T05:12:34Z,Massachusetts,"@realTuckFrumper ""Hush now while I abuse you. Here's some money to keep you quiet."" - Trump to women",Twitter Web App,83,en,0,0,False,1498,2250,21,3628,4962
