fake_binary,const,statuses_count,likes_per_1000followers,Toxicity,is_quote,apple_binary,topic_label_0,topic_label_1,topic_label_2,topic_label_3,topic_label_4,topic_label_5,topic_label_6,topic_label_7,topic_label_8,topic_label_9,topic_label_10,topic_label_11,topic_label_12,topic_label_13,topic_label_14,topic_label_15,topic_label_16,topic_label_17,topic_label_18,party_detailed
0,1,-0.4485794683263071,-0.10439666121379798,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4361329383570148,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.28815092785164853,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.42434437472971154,0.07033858259904978,-0.9068951678385456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.21479580243833343,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,5.4790393066527745,-0.10439666121379798,0.8943176525735523,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.1693687095768415,-0.10439666121379798,0.5340750884911327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.372899631365445,-0.06556660703316515,0.8943176525735523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,-0.41576339701960474,-0.09145330982025371,0.5340750884911327,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.35543610803848646,-0.10439666121379798,0.5340750884911327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.11691518734900606,0.03150852841841694,1.254560216655972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.3118458378817139,-0.09792498551702584,-1.6273802960033847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.3701855202047403,-0.10439666121379798,0.8943176525735523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.24125153243914194,0.10916863677968261,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.46080667618160304,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.44893586676155117,0.16094204235385973,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.08553283150174054,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,-0.3264307584624705,-0.10439666121379798,-0.9068951678385456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.3426880101624492,-0.10439666121379798,0.5340750884911327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4178332494704452,-0.10439666121379798,0.8943176525735523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.20161464624796763,-0.08498163412348157,-1.2671377319209651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.025342618841869974,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4602035403681131,-0.10439666121379798,-0.9068951678385456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.35466848063949924,-0.07850995842670942,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4301894119285282,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.1605547021206136,-0.10439666121379798,-1.6273802960033847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.21953864315350427,-0.09145330982025371,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.40951271677070905,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4016171206668408,-0.10439666121379798,0.5340750884911327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.39758707682215805,-0.09145330982025371,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.25494545693178844,-0.10439666121379798,-1.2671377319209651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.44411078025363165,-0.10439666121379798,0.5340750884911327,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.42223339938249677,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.44005332114469936,-0.10439666121379798,0.8943176525735523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.16982106143695896,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,-0.4071687116773732,-0.10439666121379798,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.3319001036802542,-0.10439666121379798,-0.9068951678385456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.46075184565310395,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.44073870275093796,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.6719235044488692,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.13806047780386396,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,3.528114272126831,-0.10439666121379798,-1.6273802960033847,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4402589356265709,-0.10439666121379798,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2.849394575100907,-0.10439666121379798,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4435213520722665,-0.04615157994284873,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.4616154264769646,-0.10439666121379798,1.254560216655972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4524861434818669,-0.10439666121379798,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.38193296093566925,-0.10439666121379798,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.1707394727893186,-0.09145330982025371,-0.9068951678385456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.319028637115094,-0.10439666121379798,-0.9068951678385456,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.40492066000891064,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.2120405683812544,-0.10439666121379798,0.5340750884911327,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.3982506290778112,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.03534919029295299,-0.10439666121379798,0.8943176525735523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1.2084265181802911,-0.10439666121379798,-1.2671377319209651,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.45361016931609816,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.41861458450155714,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.41832672422693695,0.06386690690227764,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.022820414530912065,-0.10439666121379798,0.5340750884911327,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.26641874502022195,-0.09792498551702584,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.41875166082280485,-0.10439666121379798,0.5340750884911327,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4607655532852287,0.5104125299795552,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1.3628704093300887,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.455118008849823,0.7822229092439851,-0.9068951678385456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.18540663916282388,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.17361807553552058,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4514854863367586,-0.10439666121379798,0.5340750884911327,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.10411225894446971,-0.10439666121379798,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.43544755675077623,-0.10439666121379798,0.5340750884911327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4121445821386651,-0.07850995842670942,-1.6273802960033847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4249338029110767,-0.10439666121379798,1.6148027807383916,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4503888757667769,-0.10439666121379798,-0.9068951678385456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.11841744096906677,-0.10439666121379798,0.8943176525735523,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.44793520961644284,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,-0.2798111016061235,-0.026736552852532312,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.35997892018544986,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.4888854926867987,-0.10439666121379798,-1.2671377319209651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.46065589222823056,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1.1201493672967642,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.35306468768090105,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.33838939958893516,-0.10439666121379798,-1.6273802960033847,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.41357017587964134,-0.03320822854930445,0.5340750884911327,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.010743990628988594,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,5.0797496904903126,-0.10439666121379798,-1.2671377319209651,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.26626796106684947,0.8922413960891116,0.5340750884911327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4446727931707473,-0.10439666121379798,-1.2671377319209651,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.23088856255281487,-0.07850995842670942,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.10734726012591572,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.9948204867799807,-0.10439666121379798,-1.2671377319209651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3.0946378214451893,-0.10439666121379798,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.2679814150824459,-0.10439666121379798,1.254560216655972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.05813686079798694,-0.10439666121379798,0.8943176525735523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.050715445904821556,-0.09792498551702584,-0.9068951678385456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.4353790185901524,-0.10439666121379798,0.5340750884911327,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4216439712011316,-0.10439666121379798,-1.2671377319209651,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4535827540518486,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.9622785681157737,-0.10439666121379798,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.30470416154470803,-0.10439666121379798,0.5340750884911327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.42797689724277593,-0.10439666121379798,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.369184863059632,0.5039408542827831,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3.216018903910039,-0.10439666121379798,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4439051657717601,-0.08498163412348157,-0.9068951678385456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.2962739677879737,-0.10439666121379798,0.8943176525735523,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.42342596337735183,-0.05909493133639301,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4527054655958632,-0.10439666121379798,0.8943176525735523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.3969016952159195,-0.10439666121379798,-1.2671377319209651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.30523875919757415,-0.10439666121379798,0.5340750884911327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4512935794870118,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.3417147682815904,-0.05262325563962087,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4457556961086042,1.0540332885084152,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.2759044264505637,-0.10439666121379798,0.5340750884911327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.24160793087438598,-0.10439666121379798,0.5340750884911327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.45380207616584495,0.4456957730118339,-1.2671377319209651,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.4068397285063786,-0.10439666121379798,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.3670464724481677,-0.10439666121379798,-1.2671377319209651,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.2998846609504527,-0.10439666121379798,0.8943176525735523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,-0.35587475226647913,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2.5328990569720635,-0.10439666121379798,-0.9068951678385456,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.10120624093401821,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4531578174559807,-0.10439666121379798,0.8943176525735523,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4399847829840755,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4545834111969569,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0007841279879440279,-0.09792498551702584,0.8943176525735523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4213972338228857,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.7369250959845345,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4530344487668578,-0.10439666121379798,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,-0.4473457814350777,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,-0.3702814736296137,-0.10439666121379798,-0.9068951678385456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.05912381031097047,-0.10439666121379798,0.8943176525735523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.37139179183172016,0.25154550210866966,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.1798598128322677,-0.10439666121379798,0.8943176525735523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.34436034128167126,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4.915600795796177,-0.10439666121379798,-0.9068951678385456,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.45884648478776074,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.45207491451812376,0.16094204235385973,1.6148027807383916,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.22088199110173187,-0.10439666121379798,-1.2671377319209651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.44675635325371255,-0.10439666121379798,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.150127958753639,-0.10439666121379798,0.5340750884911327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.440209691011736,-0.10439666121379798,1.254560216655972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.1577857604314098,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.43912120216021494,-0.10439666121379798,0.8943176525735523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.255329270631282,-0.07850995842670942,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.2239855018755943,-0.10439666121379798,0.5340750884911327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.095991754812941,-0.10439666121379798,0.8943176525735523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.06534148938195249,-0.09792498551702584,1.254560216655972,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.42121091288680307,-0.10439666121379798,-1.6273802960033847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.03641838559868515,0.2062437722312647,0.8943176525735523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4782072472616019,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4568040476011698,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4593673748085021,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1.0970245919022752,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.461409811995093,6.367279035558341,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.4111028020971825,-0.09792498551702584,0.8943176525735523,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4159141809729772,-0.10439666121379798,-1.2671377319209651,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.7548272635394857,-0.10439666121379798,-0.9068951678385456,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.5333941741959309,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.3193027897575894,-0.10439666121379798,-1.6273802960033847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.7643258313682644,-0.10439666121379798,-1.2671377319209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.4423609680216372,-0.10439666121379798,-1.6273802960033847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.42051994536690035,-0.10439666121379798,0.8943176525735523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,-0.18155479453576315,-0.10439666121379798,0.5340750884911327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.4602035403681131,-0.10439666121379798,0.8943176525735523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.2868431168861311,-0.07203828272993729,-0.9068951678385456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.86033490800385,-0.10439666121379798,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.4490181125542998,-0.10439666121379798,0.8943176525735523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,-0.31125640970034874,-0.09792498551702584,1.6148027807383916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.1566124899823436,-0.09792498551702584,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.19900461023059696,-0.07850995842670942,-0.9068951678385456,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.02572643254136357,-0.08498163412348157,0.8943176525735523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.44885920688246667,-0.10439666121379798,0.5340750884911327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.21254775076987095,-0.10439666121379798,0.5340750884911327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.456433941533801,-0.10439666121379798,0.5340750884911327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2.570855490325555,-0.10439666121379798,0.5340750884911327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4218962944930416,-0.10439666121379798,-0.9068951678385456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.4559267591451845,1.18993847814063,0.5340750884911327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1.71814481873991,-0.10439666121379798,0.8943176525735523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.3965590044128002,-0.10439666121379798,0.8943176525735523,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.43450173013416704,0.018565177024872665,-0.9068951678385456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-0.44797633251281715,-0.05909493133639301,0.8943176525735523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
